sido,sigungu,car_type,car_purpose,year,month,value
부산,강서구,승합,자가용,2025,06,"1,539"
부산,강서구,승합,영업용,2025,06,328
부산,강서구,승합,계,2025,06,"1,953"
부산,강서구,화물,관용,2025,06,132
부산,강서구,화물,자가용,2025,06,"16,134"
부산,강서구,화물,영업용,2025,06,"2,869"
부산,강서구,화물,계,2025,06,"19,135"
부산,강서구,특수,관용,2025,06,10
부산,강서구,특수,자가용,2025,06,428
부산,강서구,특수,영업용,2025,06,655
부산,강서구,특수,계,2025,06,"1,093"
부산,강서구,총계,관용,2025,06,354
부산,강서구,총계,자가용,2025,06,"88,128"
부산,강서구,총계,영업용,2025,06,"5,823"
부산,강서구,총계,계,2025,06,"94,305"
부산,금정구,승용,관용,2025,06,100
부산,금정구,승용,자가용,2025,06,"64,489"
부산,금정구,승용,영업용,2025,06,"2,403"
부산,금정구,승용,계,2025,06,"66,992"
부산,금정구,승합,관용,2025,06,63
부산,금정구,승합,자가용,2025,06,"1,909"
부산,금정구,승합,영업용,2025,06,934
부산,금정구,승합,계,2025,06,"2,906"
부산,금정구,화물,관용,2025,06,103
부산,금정구,화물,자가용,2025,06,"9,286"
부산,금정구,화물,영업용,2025,06,"3,090"
부산,금정구,화물,계,2025,06,"12,479"
부산,금정구,특수,관용,2025,06,13
부산,금정구,특수,자가용,2025,06,203
부산,금정구,특수,영업용,2025,06,631
부산,금정구,특수,계,2025,06,847
부산,금정구,총계,관용,2025,06,279
부산,금정구,총계,자가용,2025,06,"75,887"
부산,금정구,총계,영업용,2025,06,"7,058"
부산,금정구,총계,계,2025,06,"83,224"
부산,기장군,승용,관용,2025,06,82
부산,기장군,승용,자가용,2025,06,"75,638"
부산,기장군,승용,영업용,2025,06,864
부산,기장군,승용,계,2025,06,"76,584"
부산,기장군,승합,관용,2025,06,49
부산,기장군,승합,자가용,2025,06,"1,924"
부산,기장군,승합,영업용,2025,06,545
부산,기장군,승합,계,2025,06,"2,518"
부산,기장군,화물,관용,2025,06,122
부산,기장군,화물,자가용,2025,06,"10,681"
부산,기장군,화물,영업용,2025,06,"1,209"
부산,기장군,화물,계,2025,06,"12,012"
부산,기장군,특수,관용,2025,06,13
부산,기장군,특수,자가용,2025,06,266
부산,기장군,특수,영업용,2025,06,211
부산,기장군,특수,계,2025,06,490
부산,기장군,총계,관용,2025,06,266
부산,기장군,총계,자가용,2025,06,"88,509"
부산,기장군,총계,영업용,2025,06,"2,829"
부산,기장군,총계,계,2025,06,"91,604"
부산,남구,승용,관용,2025,06,112
부산,남구,승용,자가용,2025,06,"81,560"
부산,남구,승용,영업용,2025,06,"2,840"
부산,남구,승용,계,2025,06,"84,512"
부산,남구,승합,관용,2025,06,60
부산,남구,승합,자가용,2025,06,"1,957"
부산,남구,승합,영업용,2025,06,486
부산,남구,승합,계,2025,06,"2,503"
부산,남구,화물,관용,2025,06,59
부산,남구,화물,자가용,2025,06,"8,512"
부산,남구,화물,영업용,2025,06,"4,354"
부산,남구,화물,계,2025,06,"12,925"
부산,남구,특수,관용,2025,06,4
부산,남구,특수,자가용,2025,06,319
부산,남구,특수,영업용,2025,06,"1,456"
부산,남구,특수,계,2025,06,"1,779"
부산,남구,총계,관용,2025,06,235
부산,남구,총계,자가용,2025,06,"92,348"
부산,남구,총계,영업용,2025,06,"9,136"
부산,남구,총계,계,2025,06,"101,719"
부산,동구,승용,관용,2025,06,83
부산,동구,승용,자가용,2025,06,"44,917"
부산,동구,승용,영업용,2025,06,913
부산,동구,승용,계,2025,06,"45,913"
부산,동구,승합,관용,2025,06,48
부산,동구,승합,자가용,2025,06,809
부산,동구,승합,영업용,2025,06,170
부산,동구,승합,계,2025,06,"1,027"
부산,동구,화물,관용,2025,06,62
부산,동구,화물,자가용,2025,06,"3,493"
부산,동구,화물,영업용,2025,06,"2,343"
부산,동구,화물,계,2025,06,"5,898"
부산,동구,특수,관용,2025,06,5
부산,동구,특수,자가용,2025,06,92
부산,동구,특수,영업용,2025,06,"1,032"
부산,동구,특수,계,2025,06,"1,129"
부산,동구,총계,관용,2025,06,198
부산,동구,총계,자가용,2025,06,"49,311"
부산,동구,총계,영업용,2025,06,"4,458"
부산,동구,총계,계,2025,06,"53,967"
부산,동래구,승용,관용,2025,06,72
부산,동래구,승용,자가용,2025,06,"88,464"
부산,동래구,승용,영업용,2025,06,"1,690"
부산,동래구,승용,계,2025,06,"90,226"
부산,동래구,승합,관용,2025,06,27
부산,동래구,승합,자가용,2025,06,"1,827"
부산,동래구,승합,영업용,2025,06,357
부산,동래구,승합,계,2025,06,"2,211"
부산,동래구,화물,관용,2025,06,64
부산,동래구,화물,자가용,2025,06,"9,865"
부산,동래구,화물,영업용,2025,06,"1,564"
부산,동래구,화물,계,2025,06,"11,493"
부산,동래구,특수,관용,2025,06,1
부산,동래구,특수,자가용,2025,06,211
부산,동래구,특수,영업용,2025,06,271
부산,동래구,특수,계,2025,06,483
부산,동래구,총계,관용,2025,06,164
부산,동래구,총계,자가용,2025,06,"100,367"
부산,동래구,총계,영업용,2025,06,"3,882"
부산,동래구,총계,계,2025,06,"104,413"
부산,부산진구,승용,관용,2025,06,131
부산,부산진구,승용,자가용,2025,06,"123,278"
부산,부산진구,승용,영업용,2025,06,"30,394"
부산,부산진구,승용,계,2025,06,"153,803"
부산,부산진구,승합,관용,2025,06,62
부산,부산진구,승합,자가용,2025,06,"2,557"
부산,부산진구,승합,영업용,2025,06,572
부산,부산진구,승합,계,2025,06,"3,191"
부산,부산진구,화물,관용,2025,06,172
부산,부산진구,화물,자가용,2025,06,"12,915"
부산,부산진구,화물,영업용,2025,06,"2,484"
부산,부산진구,화물,계,2025,06,"15,571"
부산,부산진구,특수,관용,2025,06,10
부산,부산진구,특수,자가용,2025,06,211
부산,부산진구,특수,영업용,2025,06,553
부산,부산진구,특수,계,2025,06,774
부산,부산진구,총계,관용,2025,06,375
부산,부산진구,총계,자가용,2025,06,"138,961"
부산,부산진구,총계,영업용,2025,06,"34,003"
부산,부산진구,총계,계,2025,06,"173,339"
부산,북구,승용,관용,2025,06,156
부산,북구,승용,자가용,2025,06,"86,843"
부산,북구,승용,영업용,2025,06,"1,505"
부산,북구,승용,계,2025,06,"88,504"
부산,북구,승합,관용,2025,06,50
부산,북구,승합,자가용,2025,06,"2,000"
부산,북구,승합,영업용,2025,06,310
부산,북구,승합,계,2025,06,"2,360"
부산,북구,화물,관용,2025,06,106
부산,북구,화물,자가용,2025,06,"11,563"
부산,북구,화물,영업용,2025,06,"1,600"
부산,북구,화물,계,2025,06,"13,269"
부산,북구,특수,관용,2025,06,10
부산,북구,특수,자가용,2025,06,211
부산,북구,특수,영업용,2025,06,249
부산,북구,특수,계,2025,06,470
부산,북구,총계,관용,2025,06,322
부산,북구,총계,자가용,2025,06,"100,617"
부산,북구,총계,영업용,2025,06,"3,664"
부산,북구,총계,계,2025,06,"104,603"
부산,사상구,승용,관용,2025,06,102
부산,사상구,승용,자가용,2025,06,"66,271"
부산,사상구,승용,영업용,2025,06,"2,238"
부산,사상구,승용,계,2025,06,"68,611"
부산,사상구,승합,관용,2025,06,57
부산,사상구,승합,자가용,2025,06,"1,973"
부산,사상구,승합,영업용,2025,06,213
부산,사상구,승합,계,2025,06,"2,243"
부산,사상구,화물,관용,2025,06,100
부산,사상구,화물,자가용,2025,06,"13,922"
부산,사상구,화물,영업용,2025,06,"2,314"
부산,사상구,화물,계,2025,06,"16,336"
부산,사상구,특수,관용,2025,06,8
부산,사상구,특수,자가용,2025,06,237
부산,사상구,특수,영업용,2025,06,324
부산,사상구,특수,계,2025,06,569
부산,사상구,총계,관용,2025,06,267
부산,사상구,총계,자가용,2025,06,"82,403"
부산,사상구,총계,영업용,2025,06,"5,089"
부산,사상구,총계,계,2025,06,"87,759"
부산,사하구,승용,관용,2025,06,115
부산,사하구,승용,자가용,2025,06,"92,600"
부산,사하구,승용,영업용,2025,06,"3,489"
부산,사하구,승용,계,2025,06,"96,204"
부산,사하구,승합,관용,2025,06,51
부산,사하구,승합,자가용,2025,06,"2,515"
부산,사하구,승합,영업용,2025,06,344
부산,사하구,승합,계,2025,06,"2,910"
부산,사하구,화물,관용,2025,06,103
부산,사하구,화물,자가용,2025,06,"12,583"
부산,사하구,화물,영업용,2025,06,"2,001"
부산,사하구,화물,계,2025,06,"14,687"
부산,사하구,특수,관용,2025,06,9
부산,사하구,특수,자가용,2025,06,223
부산,사하구,특수,영업용,2025,06,287
부산,사하구,특수,계,2025,06,519
부산,사하구,총계,관용,2025,06,278
부산,사하구,총계,자가용,2025,06,"107,921"
부산,사하구,총계,영업용,2025,06,"6,121"
부산,사하구,총계,계,2025,06,"114,320"
부산,서구,승용,관용,2025,06,61
부산,서구,승용,자가용,2025,06,"26,488"
부산,서구,승용,영업용,2025,06,362
부산,서구,승용,계,2025,06,"26,911"
부산,서구,승합,관용,2025,06,32
부산,서구,승합,자가용,2025,06,830
부산,서구,승합,영업용,2025,06,18
부산,서구,승합,계,2025,06,880
부산,서구,화물,관용,2025,06,40
부산,서구,화물,자가용,2025,06,"3,621"
부산,서구,화물,영업용,2025,06,875
부산,서구,화물,계,2025,06,"4,536"
부산,서구,특수,관용,2025,06,0
부산,서구,특수,자가용,2025,06,65
부산,서구,특수,영업용,2025,06,88
부산,서구,특수,계,2025,06,153
부산,서구,총계,관용,2025,06,133
부산,서구,총계,자가용,2025,06,"31,004"
부산,서구,총계,영업용,2025,06,"1,343"
부산,서구,총계,계,2025,06,"32,480"
부산,수영구,승용,관용,2025,06,51
부산,수영구,승용,자가용,2025,06,"56,627"
부산,수영구,승용,영업용,2025,06,"68,862"
부산,수영구,승용,계,2025,06,"125,540"
부산,수영구,승합,관용,2025,06,24
부산,수영구,승합,자가용,2025,06,"1,356"
부산,수영구,승합,영업용,2025,06,767
부산,수영구,승합,계,2025,06,"2,147"
부산,수영구,화물,관용,2025,06,82
부산,수영구,화물,자가용,2025,06,"5,293"
부산,수영구,화물,영업용,2025,06,"1,288"
부산,수영구,화물,계,2025,06,"6,663"
부산,수영구,특수,관용,2025,06,11
부산,수영구,특수,자가용,2025,06,151
부산,수영구,특수,영업용,2025,06,356
부산,수영구,특수,계,2025,06,518
부산,수영구,총계,관용,2025,06,168
부산,수영구,총계,자가용,2025,06,"63,427"
부산,수영구,총계,영업용,2025,06,"71,273"
부산,수영구,총계,계,2025,06,"134,868"
부산,연제구,승용,관용,2025,06,373
부산,연제구,승용,자가용,2025,06,"114,472"
부산,연제구,승용,영업용,2025,06,"24,496"
부산,연제구,승용,계,2025,06,"139,341"
부산,연제구,승합,관용,2025,06,503
부산,연제구,승합,자가용,2025,06,"1,613"
부산,연제구,승합,영업용,2025,06,729
부산,연제구,승합,계,2025,06,"2,845"
부산,연제구,화물,관용,2025,06,180
부산,연제구,화물,자가용,2025,06,"8,780"
부산,연제구,화물,영업용,2025,06,"2,343"
부산,연제구,화물,계,2025,06,"11,303"
부산,연제구,특수,관용,2025,06,26
부산,연제구,특수,자가용,2025,06,206
부산,연제구,특수,영업용,2025,06,717
부산,연제구,특수,계,2025,06,949
부산,연제구,총계,관용,2025,06,"1,082"
부산,연제구,총계,자가용,2025,06,"125,071"
부산,연제구,총계,영업용,2025,06,"28,285"
부산,연제구,총계,계,2025,06,"154,438"
부산,영도구,승용,관용,2025,06,86
부산,영도구,승용,자가용,2025,06,"26,318"
부산,영도구,승용,영업용,2025,06,"1,225"
부산,영도구,승용,계,2025,06,"27,629"
부산,영도구,승합,관용,2025,06,51
부산,영도구,승합,자가용,2025,06,905
부산,영도구,승합,영업용,2025,06,323
부산,영도구,승합,계,2025,06,"1,279"
부산,영도구,화물,관용,2025,06,84
부산,영도구,화물,자가용,2025,06,"3,976"
부산,영도구,화물,영업용,2025,06,385
부산,영도구,화물,계,2025,06,"4,445"
부산,영도구,특수,관용,2025,06,9
부산,영도구,특수,자가용,2025,06,53
부산,영도구,특수,영업용,2025,06,56
부산,영도구,특수,계,2025,06,118
부산,영도구,총계,관용,2025,06,230
부산,영도구,총계,자가용,2025,06,"31,252"
부산,영도구,총계,영업용,2025,06,"1,989"
부산,영도구,총계,계,2025,06,"33,471"
부산,중구,승용,관용,2025,06,157
부산,중구,승용,자가용,2025,06,"35,643"
부산,중구,승용,영업용,2025,06,119
부산,중구,승용,계,2025,06,"35,919"
부산,중구,승합,관용,2025,06,62
부산,중구,승합,자가용,2025,06,469
부산,중구,승합,영업용,2025,06,4
부산,중구,승합,계,2025,06,535
부산,중구,화물,관용,2025,06,78
부산,중구,화물,자가용,2025,06,"1,807"
부산,중구,화물,영업용,2025,06,"5,283"
부산,중구,화물,계,2025,06,"7,168"
부산,중구,특수,관용,2025,06,14
부산,중구,특수,자가용,2025,06,110
부산,중구,특수,영업용,2025,06,"1,678"
부산,중구,특수,계,2025,06,"1,802"
부산,중구,총계,관용,2025,06,311
부산,중구,총계,자가용,2025,06,"38,029"
부산,중구,총계,영업용,2025,06,"7,084"
부산,중구,총계,계,2025,06,"45,424"
부산,해운대구,승용,관용,2025,06,138
부산,해운대구,승용,자가용,2025,06,"142,830"
부산,해운대구,승용,영업용,2025,06,"2,139"
부산,해운대구,승용,계,2025,06,"145,107"
부산,해운대구,승합,관용,2025,06,58
부산,해운대구,승합,자가용,2025,06,"2,733"
부산,해운대구,승합,영업용,2025,06,232
부산,해운대구,승합,계,2025,06,"3,023"
부산,해운대구,화물,관용,2025,06,124
부산,해운대구,화물,자가용,2025,06,"12,335"
부산,해운대구,화물,영업용,2025,06,"2,234"
부산,해운대구,화물,계,2025,06,"14,693"
부산,해운대구,특수,관용,2025,06,9
부산,해운대구,특수,자가용,2025,06,333
부산,해운대구,특수,영업용,2025,06,487
부산,해운대구,특수,계,2025,06,829
부산,해운대구,총계,관용,2025,06,329
부산,해운대구,총계,자가용,2025,06,"158,231"
부산,해운대구,총계,영업용,2025,06,"5,092"
부산,해운대구,총계,계,2025,06,"163,652"
부산,계,승용,관용,2025,06,"1,945"
부산,계,승용,자가용,2025,06,"1,196,465"
부산,계,승용,영업용,2025,06,"145,510"
부산,계,승용,계,2025,06,"1,343,920"
부산,계,승합,관용,2025,06,"1,283"
부산,계,승합,자가용,2025,06,"26,916"
부산,계,승합,영업용,2025,06,"6,332"
부산,계,승합,계,2025,06,"34,531"
부산,계,화물,관용,2025,06,"1,611"
부산,계,화물,자가용,2025,06,"144,766"
부산,계,화물,영업용,2025,06,"36,236"
부산,계,화물,계,2025,06,"182,613"
부산,계,특수,관용,2025,06,152
부산,계,특수,자가용,2025,06,"3,319"
부산,계,특수,영업용,2025,06,"9,051"
부산,계,특수,계,2025,06,"12,522"
부산,계,총계,관용,2025,06,"4,991"
부산,계,총계,자가용,2025,06,"1,371,466"
부산,계,총계,영업용,2025,06,"197,129"
부산,계,총계,계,2025,06,"1,573,586"
대구,군위군,승용,관용,2025,06,49
대구,군위군,승용,자가용,2025,06,"10,039"
대구,군위군,승용,영업용,2025,06,65
대구,군위군,승용,계,2025,06,"10,153"
대구,군위군,승합,관용,2025,06,36
대구,군위군,승합,자가용,2025,06,370
대구,군위군,승합,영업용,2025,06,21
대구,군위군,승합,계,2025,06,427
대구,군위군,화물,관용,2025,06,52
대구,군위군,화물,자가용,2025,06,"5,240"
대구,군위군,화물,영업용,2025,06,140
대구,군위군,화물,계,2025,06,"5,432"
대구,군위군,특수,관용,2025,06,3
대구,군위군,특수,자가용,2025,06,67
대구,군위군,특수,영업용,2025,06,21
대구,군위군,특수,계,2025,06,91
대구,군위군,총계,관용,2025,06,140
대구,군위군,총계,자가용,2025,06,"15,716"
대구,군위군,총계,영업용,2025,06,247
대구,군위군,총계,계,2025,06,"16,103"
대구,남구,승용,관용,2025,06,84
대구,남구,승용,자가용,2025,06,"47,889"
대구,남구,승용,영업용,2025,06,884
대구,남구,승용,계,2025,06,"48,857"
대구,남구,승합,관용,2025,06,239
대구,남구,승합,자가용,2025,06,"1,190"
대구,남구,승합,영업용,2025,06,102
대구,남구,승합,계,2025,06,"1,531"
대구,남구,화물,관용,2025,06,79
대구,남구,화물,자가용,2025,06,"6,169"
대구,남구,화물,영업용,2025,06,507
대구,남구,화물,계,2025,06,"6,755"
대구,남구,특수,관용,2025,06,3
대구,남구,특수,자가용,2025,06,131
대구,남구,특수,영업용,2025,06,57
대구,남구,특수,계,2025,06,191
대구,남구,총계,관용,2025,06,405
대구,남구,총계,자가용,2025,06,"55,379"
대구,남구,총계,영업용,2025,06,"1,550"
대구,남구,총계,계,2025,06,"57,334"
대구,달서구,승용,관용,2025,06,192
대구,달서구,승용,자가용,2025,06,"238,367"
대구,달서구,승용,영업용,2025,06,"14,905"
대구,달서구,승용,계,2025,06,"253,464"
대구,달서구,승합,관용,2025,06,113
대구,달서구,승합,자가용,2025,06,"4,415"
대구,달서구,승합,영업용,2025,06,737
대구,달서구,승합,계,2025,06,"5,265"
대구,달서구,화물,관용,2025,06,180
대구,달서구,화물,자가용,2025,06,"28,684"
대구,달서구,화물,영업용,2025,06,"5,408"
대구,달서구,화물,계,2025,06,"34,272"
대구,달서구,특수,관용,2025,06,14
대구,달서구,특수,자가용,2025,06,627
대구,달서구,특수,영업용,2025,06,586
대구,달서구,특수,계,2025,06,"1,227"
대구,달서구,총계,관용,2025,06,499
대구,달서구,총계,자가용,2025,06,"272,093"
대구,달서구,총계,영업용,2025,06,"21,636"
대구,달서구,총계,계,2025,06,"294,228"
대구,달성군,승용,관용,2025,06,121
대구,달성군,승용,자가용,2025,06,"117,875"
대구,달성군,승용,영업용,2025,06,"1,518"
대구,달성군,승용,계,2025,06,"119,514"
대구,달성군,승합,관용,2025,06,119
대구,달성군,승합,자가용,2025,06,"2,755"
대구,달성군,승합,영업용,2025,06,502
대구,달성군,승합,계,2025,06,"3,376"
대구,달성군,화물,관용,2025,06,288
대구,달성군,화물,자가용,2025,06,"19,473"
대구,달성군,화물,영업용,2025,06,"2,895"
대구,달성군,화물,계,2025,06,"22,656"
대구,달성군,특수,관용,2025,06,65
대구,달성군,특수,자가용,2025,06,415
대구,달성군,특수,영업용,2025,06,298
대구,달성군,특수,계,2025,06,778
대구,달성군,총계,관용,2025,06,593
대구,달성군,총계,자가용,2025,06,"140,518"
대구,달성군,총계,영업용,2025,06,"5,213"
대구,달성군,총계,계,2025,06,"146,324"
대구,동구,승용,관용,2025,06,114
대구,동구,승용,자가용,2025,06,"142,451"
대구,동구,승용,영업용,2025,06,"4,282"
대구,동구,승용,계,2025,06,"146,847"
대구,동구,승합,관용,2025,06,91
대구,동구,승합,자가용,2025,06,"3,105"
대구,동구,승합,영업용,2025,06,729
대구,동구,승합,계,2025,06,"3,925"
대구,동구,화물,관용,2025,06,159
대구,동구,화물,자가용,2025,06,"19,037"
대구,동구,화물,영업용,2025,06,"3,935"
대구,동구,화물,계,2025,06,"23,131"
대구,동구,특수,관용,2025,06,11
대구,동구,특수,자가용,2025,06,461
대구,동구,특수,영업용,2025,06,519
대구,동구,특수,계,2025,06,991
대구,동구,총계,관용,2025,06,375
대구,동구,총계,자가용,2025,06,"165,054"
대구,동구,총계,영업용,2025,06,"9,465"
대구,동구,총계,계,2025,06,"174,894"
대구,북구,승용,관용,2025,06,163
대구,북구,승용,자가용,2025,06,"170,146"
대구,북구,승용,영업용,2025,06,"2,580"
대구,북구,승용,계,2025,06,"172,889"
대구,북구,승합,관용,2025,06,127
대구,북구,승합,자가용,2025,06,"3,503"
대구,북구,승합,영업용,2025,06,647
대구,북구,승합,계,2025,06,"4,277"
대구,북구,화물,관용,2025,06,225
대구,북구,화물,자가용,2025,06,"27,771"
대구,북구,화물,영업용,2025,06,"4,487"
대구,북구,화물,계,2025,06,"32,483"
대구,북구,특수,관용,2025,06,27
대구,북구,특수,자가용,2025,06,588
대구,북구,특수,영업용,2025,06,445
대구,북구,특수,계,2025,06,"1,060"
대구,북구,총계,관용,2025,06,542
대구,북구,총계,자가용,2025,06,"202,008"
대구,북구,총계,영업용,2025,06,"8,159"
대구,북구,총계,계,2025,06,"210,709"
대구,서구,승용,관용,2025,06,95
대구,서구,승용,자가용,2025,06,"59,500"
대구,서구,승용,영업용,2025,06,"3,043"
대구,서구,승용,계,2025,06,"62,638"
대구,서구,승합,관용,2025,06,41
대구,서구,승합,자가용,2025,06,"1,582"
대구,서구,승합,영업용,2025,06,216
대구,서구,승합,계,2025,06,"1,839"
대구,서구,화물,관용,2025,06,122
대구,서구,화물,자가용,2025,06,"10,672"
대구,서구,화물,영업용,2025,06,"1,532"
대구,서구,화물,계,2025,06,"12,326"
대구,서구,특수,관용,2025,06,9
대구,서구,특수,자가용,2025,06,167
대구,서구,특수,영업용,2025,06,111
대구,서구,특수,계,2025,06,287
대구,서구,총계,관용,2025,06,267
대구,서구,총계,자가용,2025,06,"71,921"
대구,서구,총계,영업용,2025,06,"4,902"
대구,서구,총계,계,2025,06,"77,090"
대구,수성구,승용,관용,2025,06,191
대구,수성구,승용,자가용,2025,06,"196,482"
대구,수성구,승용,영업용,2025,06,"2,841"
대구,수성구,승용,계,2025,06,"199,514"
대구,수성구,승합,관용,2025,06,193
대구,수성구,승합,자가용,2025,06,"2,863"
대구,수성구,승합,영업용,2025,06,612
대구,수성구,승합,계,2025,06,"3,668"
대구,수성구,화물,관용,2025,06,211
대구,수성구,화물,자가용,2025,06,"15,301"
대구,수성구,화물,영업용,2025,06,"1,392"
대구,수성구,화물,계,2025,06,"16,904"
대구,수성구,특수,관용,2025,06,12
대구,수성구,특수,자가용,2025,06,494
대구,수성구,특수,영업용,2025,06,172
대구,수성구,특수,계,2025,06,678
대구,수성구,총계,관용,2025,06,607
대구,수성구,총계,자가용,2025,06,"215,140"
대구,수성구,총계,영업용,2025,06,"5,017"
대구,수성구,총계,계,2025,06,"220,764"
대구,중구,승용,관용,2025,06,89
대구,중구,승용,자가용,2025,06,"52,990"
대구,중구,승용,영업용,2025,06,"1,204"
대구,중구,승용,계,2025,06,"54,283"
대구,중구,승합,관용,2025,06,73
대구,중구,승합,자가용,2025,06,990
대구,중구,승합,영업용,2025,06,320
대구,중구,승합,계,2025,06,"1,383"
대구,중구,화물,관용,2025,06,147
대구,중구,화물,자가용,2025,06,"4,299"
대구,중구,화물,영업용,2025,06,493
대구,중구,화물,계,2025,06,"4,939"
대구,중구,특수,관용,2025,06,17
대구,중구,특수,자가용,2025,06,93
대구,중구,특수,영업용,2025,06,34
대구,중구,특수,계,2025,06,144
대구,중구,총계,관용,2025,06,326
대구,중구,총계,자가용,2025,06,"58,372"
대구,중구,총계,영업용,2025,06,"2,051"
대구,중구,총계,계,2025,06,"60,749"
대구,계,승용,관용,2025,06,"1,098"
대구,계,승용,자가용,2025,06,"1,035,739"
대구,계,승용,영업용,2025,06,"31,322"
대구,계,승용,계,2025,06,"1,068,159"
대구,계,승합,관용,2025,06,"1,032"
대구,계,승합,자가용,2025,06,"20,773"
대구,계,승합,영업용,2025,06,"3,886"
대구,계,승합,계,2025,06,"25,691"
대구,계,화물,관용,2025,06,"1,463"
대구,계,화물,자가용,2025,06,"136,646"
대구,계,화물,영업용,2025,06,"20,789"
대구,계,화물,계,2025,06,"158,898"
대구,계,특수,관용,2025,06,161
대구,계,특수,자가용,2025,06,"3,043"
대구,계,특수,영업용,2025,06,"2,243"
대구,계,특수,계,2025,06,"5,447"
대구,계,총계,관용,2025,06,"3,754"
대구,계,총계,자가용,2025,06,"1,196,201"
대구,계,총계,영업용,2025,06,"58,240"
대구,계,총계,계,2025,06,"1,258,195"
인천,강화군,승용,관용,2025,06,144
인천,강화군,승용,자가용,2025,06,"27,964"
인천,강화군,승용,영업용,2025,06,"4,182"
인천,강화군,승용,계,2025,06,"32,290"
인천,강화군,승합,관용,2025,06,53
인천,강화군,승합,자가용,2025,06,"1,093"
인천,강화군,승합,영업용,2025,06,285
인천,강화군,승합,계,2025,06,"1,431"
인천,강화군,화물,관용,2025,06,154
인천,강화군,화물,자가용,2025,06,"10,670"
인천,강화군,화물,영업용,2025,06,773
인천,강화군,화물,계,2025,06,"11,597"
인천,강화군,특수,관용,2025,06,11
인천,강화군,특수,자가용,2025,06,242
인천,강화군,특수,영업용,2025,06,87
인천,강화군,특수,계,2025,06,340
인천,강화군,총계,관용,2025,06,362
인천,강화군,총계,자가용,2025,06,"39,969"
인천,강화군,총계,영업용,2025,06,"5,327"
인천,강화군,총계,계,2025,06,"45,658"
인천,계양구,승용,관용,2025,06,108
인천,계양구,승용,자가용,2025,06,"95,028"
인천,계양구,승용,영업용,2025,06,"124,295"
인천,계양구,승용,계,2025,06,"219,431"
인천,계양구,승합,관용,2025,06,60
인천,계양구,승합,자가용,2025,06,"2,938"
인천,계양구,승합,영업용,2025,06,"1,786"
인천,계양구,승합,계,2025,06,"4,784"
인천,계양구,화물,관용,2025,06,108
인천,계양구,화물,자가용,2025,06,"25,804"
인천,계양구,화물,영업용,2025,06,"2,901"
인천,계양구,화물,계,2025,06,"28,813"
인천,계양구,특수,관용,2025,06,19
인천,계양구,특수,자가용,2025,06,464
인천,계양구,특수,영업용,2025,06,347
인천,계양구,특수,계,2025,06,830
인천,계양구,총계,관용,2025,06,295
인천,계양구,총계,자가용,2025,06,"124,234"
인천,계양구,총계,영업용,2025,06,"129,329"
인천,계양구,총계,계,2025,06,"253,858"
인천,남동구,승용,관용,2025,06,369
인천,남동구,승용,자가용,2025,06,"223,318"
인천,남동구,승용,영업용,2025,06,"16,960"
인천,남동구,승용,계,2025,06,"240,647"
인천,남동구,승합,관용,2025,06,468
인천,남동구,승합,자가용,2025,06,"4,665"
인천,남동구,승합,영업용,2025,06,798
인천,남동구,승합,계,2025,06,"5,931"
인천,남동구,화물,관용,2025,06,171
인천,남동구,화물,자가용,2025,06,"28,084"
인천,남동구,화물,영업용,2025,06,"3,619"
인천,남동구,화물,계,2025,06,"31,874"
인천,남동구,특수,관용,2025,06,25
인천,남동구,특수,자가용,2025,06,591
인천,남동구,특수,영업용,2025,06,487
인천,남동구,특수,계,2025,06,"1,103"
인천,남동구,총계,관용,2025,06,"1,033"
인천,남동구,총계,자가용,2025,06,"256,658"
인천,남동구,총계,영업용,2025,06,"21,864"
인천,남동구,총계,계,2025,06,"279,555"
인천,동구,승용,관용,2025,06,36
인천,동구,승용,자가용,2025,06,"19,787"
인천,동구,승용,영업용,2025,06,926
인천,동구,승용,계,2025,06,"20,749"
인천,동구,승합,관용,2025,06,36
인천,동구,승합,자가용,2025,06,804
인천,동구,승합,영업용,2025,06,72
인천,동구,승합,계,2025,06,912
인천,동구,화물,관용,2025,06,34
인천,동구,화물,자가용,2025,06,"3,324"
인천,동구,화물,영업용,2025,06,"1,331"
인천,동구,화물,계,2025,06,"4,689"
인천,동구,특수,관용,2025,06,2
인천,동구,특수,자가용,2025,06,103
인천,동구,특수,영업용,2025,06,318
인천,동구,특수,계,2025,06,423
인천,동구,총계,관용,2025,06,108
인천,동구,총계,자가용,2025,06,"24,018"
인천,동구,총계,영업용,2025,06,"2,647"
인천,동구,총계,계,2025,06,"26,773"
인천,미추홀구,승용,관용,2025,06,190
인천,미추홀구,승용,자가용,2025,06,"145,238"
인천,미추홀구,승용,영업용,2025,06,"13,170"
인천,미추홀구,승용,계,2025,06,"158,598"
인천,미추홀구,승합,관용,2025,06,102
인천,미추홀구,승합,자가용,2025,06,"3,875"
인천,미추홀구,승합,영업용,2025,06,75
인천,미추홀구,승합,계,2025,06,"4,052"
인천,미추홀구,화물,관용,2025,06,139
인천,미추홀구,화물,자가용,2025,06,"16,784"
인천,미추홀구,화물,영업용,2025,06,"5,208"
인천,미추홀구,화물,계,2025,06,"22,131"
인천,미추홀구,특수,관용,2025,06,18
인천,미추홀구,특수,자가용,2025,06,446
인천,미추홀구,특수,영업용,2025,06,855
인천,미추홀구,특수,계,2025,06,"1,319"
